run_id,dataset,query_idx,user_input,faithfulness,answer_relevancy,context_utilization,cpac_plan_quality,evidence_uncertainty
fusion_0.7_0.3_sample_15,ds002748,0,"CPAC v1.8.7, dataset=OpenNeuro ds002748 (single-site, BIDS-compliant, adult MDD/HC, T1w 1mm isotropic, no T2), rs-fMRI eyes-closed: in anatomical_preproc, what are the recommended configurations for brain extraction, bias-field correction, and spatial normalization, and what are the key failure modes for each choice?",0.9649135574584576,0.7904603515015063,0.9474136738759311,5.0,4.894780310467063
fusion_0.7_0.3_sample_16,adhd200,0,"CPAC v1.8.7, dataset=ADHD-200 (8 sites, children/adolescents, heterogeneous scanners/protocols, T1w resolution varies ~1.0–1.2mm, some sites have low T1 contrast): within anatomical_preproc, how should brain extraction and bias-field correction be configured for cross-site robustness (parameter-table recommended)?",0.8317039861739226,0.9123970803549784,1.0,5.0,4.781966596935077
fusion_0.7_0.3_sample_17,adhd200,1,"CPAC v1.8.7, ADHD-200: pediatric brains differ in size and CSF proportions; within anatomical_preproc, what systematic biases can arise from adult templates/priors and how should template/parameter choices be adapted locally to this module?",0.9063108756192301,0.9556469851217922,1.0,4.482906722557087,4.819205635598772
fusion_0.7_0.3_sample_18,ds002748,2,"CPAC v1.8.7, ds002748: T1w has mild motion blur; skull-stripping intermittently removes frontal cortex or leaves skull; within anatomical_preproc, which specific options/parameters should be adjusted first to stabilize brain extraction (actionable parameter-level recommendations)?",0.8263660748061171,0.9686585335832845,0.5452185697682548,5.0,4.78413170405577
fusion_0.7_0.3_sample_19,ds002748,0,"CPAC v1.8.7, dataset=OpenNeuro ds002748 (single-site, BIDS-compliant, adult MDD/HC, T1w 1mm isotropic, no T2), rs-fMRI eyes-closed: in anatomical_preproc, what are the recommended configurations for brain extraction, bias-field correction, and spatial normalization, and what are the key failure modes for each choice?",0.9732974846700736,0.9264123256340987,0.9495750786238265,4.831565265431566,4.241926874799656
fusion_0.7_0.3_sample_20,ds002748,2,"CPAC v1.8.7, ds002748: T1w has mild motion blur; skull-stripping intermittently removes frontal cortex or leaves skull; within anatomical_preproc, which specific options/parameters should be adjusted first to stabilize brain extraction (actionable parameter-level recommendations)?",1.0,0.8555433287353253,0.7144970317041404,4.444428117447317,4.679890194625905
fusion_0.7_0.3_sample_21,ds002748,2,"CPAC v1.8.7, ds002748: T1w has mild motion blur; skull-stripping intermittently removes frontal cortex or leaves skull; within anatomical_preproc, which specific options/parameters should be adjusted first to stabilize brain extraction (actionable parameter-level recommendations)?",0.8950524589207215,0.8636973084459436,0.6668830197798064,5.0,3.5983487695586365
fusion_0.7_0.3_sample_22,ds002748,1,"CPAC v1.8.7, ds002748: T1w shows mild intensity non-uniformity (bias field) and slightly low GM/WM contrast; in anatomical_preproc, how should bias-field correction and intensity normalization be configured for robustness, and which parameters are most likely to cause downstream segmentation/registration drift?",0.804257709310134,1.0,1.0,5.0,4.300379517859368
fusion_0.7_0.3_sample_23,adhd200,2,"CPAC v1.8.7, ADHD-200: some sites show strong intensity non-uniformity due to coil/scanner differences; within anatomical_preproc, which bias-field correction settings most improve cross-site robustness and what evidence-backed recommended ranges can be stated?",0.8167871127443905,0.8430028658695475,0.6895594897892426,5.0,5.0
fusion_0.7_0.3_sample_24,adhd200,1,"CPAC v1.8.7, ADHD-200: pediatric brains differ in size and CSF proportions; within anatomical_preproc, what systematic biases can arise from adult templates/priors and how should template/parameter choices be adapted locally to this module?",0.7519347313229569,0.8859444778111812,0.7018399193942428,5.0,4.989895159937163
fusion_0.7_0.3_sample_25,ds002748,1,"CPAC v1.8.7, ds002748: T1w shows mild intensity non-uniformity (bias field) and slightly low GM/WM contrast; in anatomical_preproc, how should bias-field correction and intensity normalization be configured for robustness, and which parameters are most likely to cause downstream segmentation/registration drift?",0.9897152777849766,0.9889226990157522,0.8142180046804659,4.806171841288314,4.852778340458081
fusion_0.7_0.3_sample_26,adhd200,0,"CPAC v1.8.7, dataset=ADHD-200 (8 sites, children/adolescents, heterogeneous scanners/protocols, T1w resolution varies ~1.0–1.2mm, some sites have low T1 contrast): within anatomical_preproc, how should brain extraction and bias-field correction be configured for cross-site robustness (parameter-table recommended)?",0.8316730976326423,0.8317084615626863,0.7231899647462312,5.0,4.676272054986311
fusion_0.7_0.3_sample_27,adhd200,2,"CPAC v1.8.7, ADHD-200: some sites show strong intensity non-uniformity due to coil/scanner differences; within anatomical_preproc, which bias-field correction settings most improve cross-site robustness and what evidence-backed recommended ranges can be stated?",0.9325306139388699,0.9733287477311537,0.8692167124265751,4.659996133779487,5.0
fusion_0.7_0.3_sample_28,adhd200,2,"CPAC v1.8.7, ADHD-200: some sites show strong intensity non-uniformity due to coil/scanner differences; within anatomical_preproc, which bias-field correction settings most improve cross-site robustness and what evidence-backed recommended ranges can be stated?",0.7821919672800297,0.8326511086133865,0.9068274870439577,5.0,5.0
fusion_0.7_0.3_sample_29,adhd200,1,"CPAC v1.8.7, ADHD-200: pediatric brains differ in size and CSF proportions; within anatomical_preproc, what systematic biases can arise from adult templates/priors and how should template/parameter choices be adapted locally to this module?",0.7955689314171349,1.0,0.8639792232862876,5.0,4.839607236318001
fusion_0.7_0.3_sample_30,ds002748,1,"CPAC v1.8.7, ds002748: T1w shows mild intensity non-uniformity (bias field) and slightly low GM/WM contrast; in anatomical_preproc, how should bias-field correction and intensity normalization be configured for robustness, and which parameters are most likely to cause downstream segmentation/registration drift?",0.7373819903376465,0.9020720289778752,0.7029732877093134,4.791008515063704,4.732251183572907
fusion_0.7_0.3_sample_31,ds002748,0,"CPAC v1.8.7, dataset=OpenNeuro ds002748 (single-site, BIDS-compliant, adult MDD/HC, T1w 1mm isotropic, no T2), rs-fMRI eyes-closed: in anatomical_preproc, what are the recommended configurations for brain extraction, bias-field correction, and spatial normalization, and what are the key failure modes for each choice?",0.8044758296745355,0.9955061130803202,0.9489486584156296,4.454449874807015,4.1031074397749485
fusion_0.7_0.3_sample_32,ds002748,1,"CPAC v1.8.7, ds002748: T1w shows mild intensity non-uniformity (bias field) and slightly low GM/WM contrast; in anatomical_preproc, how should bias-field correction and intensity normalization be configured for robustness, and which parameters are most likely to cause downstream segmentation/registration drift?",0.9944723165527412,0.9531555948717103,0.8345190545412758,4.506103965453829,5.0
fusion_0.7_0.3_sample_33,adhd200,2,"CPAC v1.8.7, ADHD-200: some sites show strong intensity non-uniformity due to coil/scanner differences; within anatomical_preproc, which bias-field correction settings most improve cross-site robustness and what evidence-backed recommended ranges can be stated?",0.7627216592494847,0.9729792384816817,0.5534131970970324,4.766623428467606,4.87794029687188
fusion_0.7_0.3_sample_34,adhd200,0,"CPAC v1.8.7, dataset=ADHD-200 (8 sites, children/adolescents, heterogeneous scanners/protocols, T1w resolution varies ~1.0–1.2mm, some sites have low T1 contrast): within anatomical_preproc, how should brain extraction and bias-field correction be configured for cross-site robustness (parameter-table recommended)?",0.9234773476072603,0.7754707625177476,0.8454075239888154,5.0,4.924782629875852
fusion_0.7_0.3_sample_35,adhd200,2,"CPAC v1.8.7, ADHD-200: some sites show strong intensity non-uniformity due to coil/scanner differences; within anatomical_preproc, which bias-field correction settings most improve cross-site robustness and what evidence-backed recommended ranges can be stated?",0.7896541885889924,0.7970392398954653,0.6365138890064203,4.78091485500544,4.958516368982245
fusion_0.7_0.3_sample_36,ds002748,1,"CPAC v1.8.7, ds002748: T1w shows mild intensity non-uniformity (bias field) and slightly low GM/WM contrast; in anatomical_preproc, how should bias-field correction and intensity normalization be configured for robustness, and which parameters are most likely to cause downstream segmentation/registration drift?",0.9187097935941925,0.9610705923956745,0.5410007426045993,5.0,5.0
fusion_0.7_0.3_sample_37,ds002748,1,"CPAC v1.8.7, ds002748: T1w shows mild intensity non-uniformity (bias field) and slightly low GM/WM contrast; in anatomical_preproc, how should bias-field correction and intensity normalization be configured for robustness, and which parameters are most likely to cause downstream segmentation/registration drift?",0.8730274828242314,0.9773015224237563,1.0,5.0,5.0
fusion_0.7_0.3_sample_38,adhd200,1,"CPAC v1.8.7, ADHD-200: pediatric brains differ in size and CSF proportions; within anatomical_preproc, what systematic biases can arise from adult templates/priors and how should template/parameter choices be adapted locally to this module?",0.6895327758923259,1.0,1.0,5.0,5.0
fusion_0.7_0.3_sample_39,ds002748,0,"CPAC v1.8.7, dataset=OpenNeuro ds002748 (single-site, BIDS-compliant, adult MDD/HC, T1w 1mm isotropic, no T2), rs-fMRI eyes-closed: in anatomical_preproc, what are the recommended configurations for brain extraction, bias-field correction, and spatial normalization, and what are the key failure modes for each choice?",0.8074489818317284,0.9856303953278563,0.9685190384573333,4.486144374562802,4.237309647165724
